stars_list,avg_rating,num_movies,rating_class,relative_freq,weighted_score
Rhys Mannion,0.5633333333333334,3,0,0.0006411201651525546,0.0003611643597026058
Jett Klyne,0.5499999999999999,3,0,0.0006411201651525546,0.000352616090833905
Rhys Muldoon,0.6866666666666666,3,1,0.0006411201651525546,0.0004402358467380875
Ljubomir Bandovic,0.6999999999999998,3,1,0.0006411201651525546,0.0004487841156067881
Adam Savage,0.8066666666666666,3,1,0.0006411201651525546,0.0005171702665563941
Camila Sodi,0.4666666666666666,3,0,0.0006411201651525546,0.00029918941040452547
Jack Donner,0.4566666666666667,3,0,0.0006411201651525546,0.00029277820875299996
Jack Deam,0.6833333333333332,3,1,0.0006411201651525546,0.0004380987795209123
Max Deacon,0.5233333333333333,3,0,0.0006411201651525546,0.0003355195530965036
Cameron Jebo,0.43,3,0,0.0006411201651525546,0.0002756816710155985
Cameron Kennedy,0.68,3,1,0.0006411201651525546,0.00043596171230373716
Cameron Lee Price,0.5499999999999999,3,0,0.0006411201651525546,0.000352616090833905
Ali Campbell,0.5166666666666666,3,0,0.0006411201651525546,0.0003312454186621532
Omri Katz,0.7066666666666667,3,1,0.0006411201651525546,0.0004530582500411386
Heinz Hopf,0.5533333333333333,3,0,0.0006411201651525546,0.0003547531580510802
Mahdi Pakdel,0.6233333333333334,3,1,0.0006411201651525546,0.0003996315696117591
Jack Dimich,0.3333333333333333,3,0,0.0006411201651525546,0.0002137067217175182
Lyda Salmonova,0.64,3,1,0.0006411201651525546,0.000410316905697635
Kerrie Hayes,0.7166666666666667,3,1,0.0006411201651525546,0.0004594694516926642
Kerrice Brooks,0.6566666666666666,3,1,0.0006411201651525546,0.0004210022417835108
Our Gang,0.6133333333333333,3,1,0.0006411201651525546,0.00039322036796023347
T.C. Stallings,0.5466666666666667,3,0,0.0006411201651525546,0.0003504790236167299
Jack Doepke,0.6066666666666666,3,0,0.0006411201651525546,0.0003889462335258831
Ona Grauer,0.2333333333333333,3,0,0.0006411201651525546,0.00014959470520226273
Jesús Zavala,0.68,3,1,0.0006411201651525546,0.00043596171230373716
Max Elliott Slade,0.41333333333333333,3,0,0.0006411201651525546,0.00026499633492972256
Ljubisa Savanovic,0.59,3,0,0.0006411201651525546,0.0003782608974400072
Artus,0.4666666666666666,3,0,0.0006411201651525546,0.00029918941040452547
Jack Elliott,0.6566666666666666,3,1,0.0006411201651525546,0.0004210022417835108
Jack Ellis,0.6666666666666666,3,1,0.0006411201651525546,0.0004274134434350364
Kerry Browne,0.8166666666666668,3,1,0.0006411201651525546,0.0005235814682079197
Heinz Bennent,0.66,3,1,0.0006411201651525546,0.0004231393090006861
Uldis Pucitis,0.6433333333333333,3,1,0.0006411201651525546,0.00041245397291481015
Laurent Poitrenaux,0.5833333333333334,3,0,0.0006411201651525546,0.0003739867630056569
Havana Rose Liu,0.5733333333333334,3,0,0.0006411201651525546,0.00036757556135413134
Jaroslav Dusek,0.71,3,1,0.0006411201651525546,0.0004551953172583138
Jacopo Rampini,0.7000000000000001,3,1,0.0006411201651525546,0.0004487841156067883
Riann Steele,0.52,3,0,0.0006411201651525546,0.00033338248587932843
Frank McGlynn Jr.,0.45999999999999996,3,0,0.0006411201651525546,0.00029491527597017513
Arifin Shuvo,0.5099999999999999,3,0,0.0006411201651525546,0.0003269712842278028
Max Grodénchik,0.6733333333333333,3,1,0.0006411201651525546,0.00043168757786938677
Haviland Stillwell,0.65,3,1,0.0006411201651525546,0.00041672810734916054
Frank Maxwell,0.6933333333333334,3,1,0.0006411201651525546,0.0004445099811724379
Jack Gordon,0.4366666666666667,3,0,0.0006411201651525546,0.0002799558054499489
Jack Gore,0.6233333333333334,3,1,0.0006411201651525546,0.0003996315696117591
Max Hansen,0.5766666666666667,3,0,0.0006411201651525546,0.0003697126285713065
Otto Jespersen,0.5633333333333334,3,0,0.0006411201651525546,0.0003611643597026058
Alix Bénézech,0.64,3,1,0.0006411201651525546,0.000410316905697635
Adam Sevani,0.5666666666666667,3,0,0.0006411201651525546,0.00036330142691978095
Keoni Carew,0.5266666666666667,3,0,0.0006411201651525546,0.0003376566203136788
Peter Bayliss,0.5133333333333333,3,0,0.0006411201651525546,0.00032910835144497804
Keone Young,0.64,3,1,0.0006411201651525546,0.000410316905697635
Onni Tommila,0.6133333333333333,3,1,0.0006411201651525546,0.00039322036796023347
Aliyah O'Brien,0.58,3,0,0.0006411201651525546,0.0003718496957884817
Frank Miller,0.63,3,1,0.0006411201651525546,0.0004039057040461094
William F. Buckley,0.7133333333333334,3,1,0.0006411201651525546,0.000457332384475489
Laurent Naouri,0.77,3,1,0.0006411201651525546,0.0004936625271674671
Camilla Beeput,0.7333333333333334,3,1,0.0006411201651525546,0.00047015478777854007
Heinz Engelmann,0.5866666666666667,3,0,0.0006411201651525546,0.00037612383022283207
Otto Wernicke,0.7466666666666667,3,1,0.0006411201651525546,0.0004787030566472408
Hatice Sendil,0.52,3,0,0.0006411201651525546,0.00033338248587932843
Camilla Filippi,0.6133333333333333,3,1,0.0006411201651525546,0.00039322036796023347
Lea van Acken,0.5366666666666666,3,0,0.0006411201651525546,0.00034406782196520427
Alka,0.54,3,0,0.0006411201651525546,0.0003462048891823795
Frank Ocean,0.85,3,1,0.0006411201651525546,0.0005449521403796715
Ria De Simone,0.44,3,0,0.0006411201651525546,0.000282092872667124
Frank Nelson,0.66,3,1,0.0006411201651525546,0.0004231393090006861
William Finley,0.6166666666666667,3,1,0.0006411201651525546,0.0003953574351774087
Natasha Rothwell,0.5933333333333334,3,0,0.0006411201651525546,0.00038039796465718246
Tushka Bergen,0.5666666666666668,3,0,0.0006411201651525546,0.000363301426919781
Ria Zmitrowicz,0.6699999999999999,3,1,0.0006411201651525546,0.00042955051065221155
Hattie Hook,0.6666666666666666,3,1,0.0006411201651525546,0.0004274134434350364
Keri Hilson,0.49,3,0,0.0006411201651525546,0.00031414888092475175
Frank Moro,0.5599999999999999,3,0,0.0006411201651525546,0.00035902729248543056
Frank Moore,0.5666666666666667,3,0,0.0006411201651525546,0.00036330142691978095
Hattie Kragten,0.5733333333333334,3,0,0.0006411201651525546,0.00036757556135413134
Frank Modica,0.4633333333333333,3,0,0.0006411201651525546,0.0002970523431873503
Ali Cobrin,0.62,3,1,0.0006411201651525546,0.00039749450239458386
Jesús Franco,0.4333333333333333,3,0,0.0006411201651525546,0.0002778187382327736
Jacqueline Bynon,0.6933333333333334,3,1,0.0006411201651525546,0.0004445099811724379
Natalya Zashchipina,0.68,3,1,0.0006411201651525546,0.00043596171230373716
Hasnul Rahmat,0.6833333333333332,3,1,0.0006411201651525546,0.0004380987795209123
Nino Martini,0.5566666666666666,3,0,0.0006411201651525546,0.0003568902252682554
Jack Campbell,0.4633333333333334,3,0,0.0006411201651525546,0.00029705234318735035
Kerstin Julia Dietrich,0.6533333333333333,3,1,0.0006411201651525546,0.0004188651745663357
Tunisha Sharma,0.7166666666666668,3,1,0.0006411201651525546,0.00045946945169266423
William Chandler,0.61,3,0,0.0006411201651525546,0.0003910833007430583
Noah Dalton Danby,0.43,3,0,0.0006411201651525546,0.0002756816710155985
Calvin Dean,0.5566666666666666,3,0,0.0006411201651525546,0.0003568902252682554
Owen Emmerson,0.66,3,1,0.0006411201651525546,0.0004231393090006861
Tunji Kasim,0.6533333333333333,3,1,0.0006411201651525546,0.0004188651745663357
Owen Dennis,0.82,3,1,0.0006411201651525546,0.0005257185354250948
William Christie,0.7200000000000001,3,1,0.0006411201651525546,0.0004616065189098394
Peter Lurie,0.8633333333333333,3,1,0.0006411201651525546,0.0005535004092483721
Jack Carter,0.5033333333333333,3,0,0.0006411201651525546,0.0003226971497934525
Owen Davis Jr.,0.54,3,0,0.0006411201651525546,0.0003462048891823795
Calvin Levels,0.4366666666666667,3,0,0.0006411201651525546,0.0002799558054499489
Lonnie Chavis,0.56,3,0,0.0006411201651525546,0.0003590272924854306
Frankie Grande,0.5833333333333334,3,0,0.0006411201651525546,0.0003739867630056569
Jack Champion,0.65,3,1,0.0006411201651525546,0.00041672810734916054
Allegra Edwards,0.7166666666666667,3,1,0.0006411201651525546,0.0004594694516926642
Arun Hazarika,0.7366666666666667,3,1,0.0006411201651525546,0.00047229185499571524
William Colby,0.7133333333333334,3,1,0.0006411201651525546,0.000457332384475489
Allen Coage,0.5966666666666667,3,0,0.0006411201651525546,0.0003825350318743576
Jessika Van,0.52,3,0,0.0006411201651525546,0.00033338248587932843
Owen Campbell,0.5499999999999999,3,0,0.0006411201651525546,0.000352616090833905
Jessika Cardinahl,0.47333333333333333,3,0,0.0006411201651525546,0.00030346354483887586
Kestin Howard,0.73,3,1,0.0006411201651525546,0.00046801772056136485
Frano Maskovic,0.5166666666666667,3,0,0.0006411201651525546,0.00033124541866215326
Allen Ludden,0.7633333333333333,3,1,0.0006411201651525546,0.0004893883927331166
Arved Friese,0.6033333333333334,3,0,0.0006411201651525546,0.000386809166308708
Keslee Blalock,0.5433333333333333,3,0,0.0006411201651525546,0.00034834195639955466
Lizzie Bassett,0.6233333333333334,3,1,0.0006411201651525546,0.0003996315696117591
Peter Arnett,0.8066666666666666,3,1,0.0006411201651525546,0.0005171702665563941
Peter Macon,0.7866666666666666,3,1,0.0006411201651525546,0.000504347863253343
Allen Iverson,0.65,3,1,0.0006411201651525546,0.00041672810734916054
Ali B.,0.5933333333333333,3,0,0.0006411201651525546,0.00038039796465718235
Allen Enlow,0.7866666666666666,3,1,0.0006411201651525546,0.000504347863253343
Franklyn Seales,0.63,3,1,0.0006411201651525546,0.0004039057040461094
Jack Burns,0.71,3,1,0.0006411201651525546,0.0004551953172583138
Jessie Ralph,0.5299999999999999,3,0,0.0006411201651525546,0.0003397936875308539
Franklin Pangborn,0.6066666666666666,3,0,0.0006411201651525546,0.0003889462335258831
Peter Arpesella,0.6966666666666667,3,1,0.0006411201651525546,0.00044664704838961306
Keshav Deepak,0.4633333333333334,3,0,0.0006411201651525546,0.00029705234318735035
Max Baker,0.48,3,0,0.0006411201651525546,0.0003077376792732262
Franklin D. Roosevelt,0.5966666666666667,3,0,0.0006411201651525546,0.0003825350318743576
A Tribe Called Quest,0.5866666666666667,3,0,0.0006411201651525546,0.00037612383022283207
Hasmik Agopyan,0.47333333333333333,3,0,0.0006411201651525546,0.00030346354483887586
Peter Atkins,0.45999999999999996,3,0,0.0006411201651525546,0.00029491527597017513
Laurence O'Fuarain,0.49,3,0,0.0006411201651525546,0.00031414888092475175
Cameron Goodman,0.48,3,0,0.0006411201651525546,0.0003077376792732262
Jacqueline Gadsdon,0.5499999999999999,3,0,0.0006411201651525546,0.000352616090833905
Cameron Ansell,0.5299999999999999,3,0,0.0006411201651525546,0.0003397936875308539
Marcia Mae Jones,0.48666666666666664,3,0,0.0006411201651525546,0.0003120118137075766
Adam Rowe,0.6366666666666666,3,1,0.0006411201651525546,0.00040817983848045976
Hassan Johnson,0.42,3,0,0.0006411201651525546,0.00026927046936407295
Heinz Weiss,0.63,3,1,0.0006411201651525546,0.0004039057040461094
Jesús Bonilla,0.6733333333333333,3,1,0.0006411201651525546,0.00043168757786938677
Frank Vosper,0.62,3,1,0.0006411201651525546,0.00039749450239458386
Peter Lohmeyer,0.6033333333333334,3,0,0.0006411201651525546,0.000386809166308708
Rhoda Griffis,0.5133333333333333,3,0,0.0006411201651525546,0.00032910835144497804
Nate Burleson,0.6766666666666666,3,1,0.0006411201651525546,0.00043382464508656194
Ovidiu Iuliu Moldovan,0.6966666666666667,3,1,0.0006411201651525546,0.00044664704838961306
Noah Crawford,0.58,3,0,0.0006411201651525546,0.0003718496957884817
T.J. Thyne,0.6233333333333334,3,1,0.0006411201651525546,0.0003996315696117591
Cameron Cuffe,0.63,3,1,0.0006411201651525546,0.0004039057040461094
Cameron Deane Stewart,0.3633333333333333,3,0,0.0006411201651525546,0.0002329403266720948
William DeMeo,0.6033333333333334,3,0,0.0006411201651525546,0.000386809166308708
Manivannan,0.57,3,0,0.0006411201651525546,0.0003654384941369561
Kerry Daynes,0.6533333333333333,3,1,0.0006411201651525546,0.0004188651745663357
Jacqueline Clarke,0.7033333333333333,3,1,0.0006411201651525546,0.0004509211828239634
Heinz Reincke,0.48,3,0,0.0006411201651525546,0.0003077376792732262
Jesús Castro,0.6133333333333333,3,1,0.0006411201651525546,0.00039322036796023347
Jacqueline Emerson,0.6033333333333334,3,0,0.0006411201651525546,0.000386809166308708
Cameron Alborzian,0.7933333333333333,3,1,0.0006411201651525546,0.0005086219976876933
Aleksandr Pal,0.5666666666666667,3,0,0.0006411201651525546,0.00036330142691978095
Jesuthasan Antonythasan,0.6033333333333334,3,0,0.0006411201651525546,0.000386809166308708
Frankie Clarence,0.6433333333333333,3,1,0.0006411201651525546,0.00041245397291481015
Mark Derwin,0.6833333333333332,3,1,0.0006411201651525546,0.0004380987795209123
Frankie Banali,0.7566666666666667,3,1,0.0006411201651525546,0.00048511425829876636
Lorraine Randall,0.5133333333333333,3,0,0.0006411201651525546,0.00032910835144497804
Arun Bali,0.6633333333333333,3,1,0.0006411201651525546,0.0004252763762178612
Ariel Staltari,0.7866666666666667,3,1,0.0006411201651525546,0.000504347863253343
Owen Black,0.64,3,1,0.0006411201651525546,0.000410316905697635
Rhian Ramos,0.6733333333333333,3,1,0.0006411201651525546,0.00043168757786938677
TOTO,0.7066666666666667,3,1,0.0006411201651525546,0.0004530582500411386
Allan Watson,0.6833333333333332,3,1,0.0006411201651525546,0.0004380987795209123
Jack Colvin,0.5833333333333334,3,0,0.0006411201651525546,0.0003739867630056569
Max Brown,0.7266666666666667,3,1,0.0006411201651525546,0.0004658806533441897
Rhiann Connor,0.4566666666666666,3,0,0.0006411201651525546,0.0002927782087529999
Allan Sears,0.5866666666666667,3,0,0.0006411201651525546,0.00037612383022283207
Nate Dogg,0.6699999999999999,3,1,0.0006411201651525546,0.00042955051065221155
Madison Walsh,0.36333333333333334,3,0,0.0006411201651525546,0.00023294032667209484
Nate Diaz,0.7966666666666667,3,1,0.0006411201651525546,0.0005107590649048685
T.S. Balaiah,0.7666666666666666,3,1,0.0006411201651525546,0.0004915254599502919
Jack Conley,0.5566666666666666,3,0,0.0006411201651525546,0.0003568902252682554
Rhianne Barreto,0.7066666666666667,3,1,0.0006411201651525546,0.0004530582500411386
Owen Benjamin,0.64,3,1,0.0006411201651525546,0.000410316905697635
Artur Barcis,0.6933333333333334,3,1,0.0006411201651525546,0.0004445099811724379
Keon-hyeong Park,0.5733333333333334,3,0,0.0006411201651525546,0.00036757556135413134
Ric Maddox,0.6,3,0,0.0006411201651525546,0.00038467209909153274
Peter Holden,0.3866666666666667,3,0,0.0006411201651525546,0.00024789979719232115
Jack McGee,0.5733333333333334,3,0,0.0006411201651525546,0.00036757556135413134
William Kendall,0.48,3,0,0.0006411201651525546,0.0003077376792732262
Frank Capra,0.7166666666666667,3,1,0.0006411201651525546,0.0004594694516926642
Max Parodi,0.47333333333333333,3,0,0.0006411201651525546,0.00030346354483887586
Peter Ho,0.49333333333333335,3,0,0.0006411201651525546,0.000316285948141927
Alisha Weir,0.5933333333333334,3,0,0.0006411201651525546,0.00038039796465718246
Natasha Behnam,0.41,3,0,0.0006411201651525546,0.0002628592677125474
Cappadonna,0.6699999999999999,3,1,0.0006411201651525546,0.00042955051065221155
Hayley Magnus,0.6333333333333333,3,1,0.0006411201651525546,0.0004060427712632846
Natasha Bedingfield,0.6933333333333334,3,1,0.0006411201651525546,0.0004445099811724379
Alisha Wainwright,0.6,3,0,0.0006411201651525546,0.00038467209909153274
Jacob Lofland,0.6433333333333333,3,1,0.0006411201651525546,0.00041245397291481015
Riccardo Billi,0.6166666666666667,3,1,0.0006411201651525546,0.0003953574351774087
Peter Blake,0.6833333333333332,3,1,0.0006411201651525546,0.0004380987795209123
Max Records,0.5733333333333334,3,0,0.0006411201651525546,0.00036757556135413134
Aleksandr Khachatryan,0.6333333333333333,3,1,0.0006411201651525546,0.0004060427712632846
William Kerwin,0.39999999999999997,3,0,0.0006411201651525546,0.00025644806606102183
Cara AnnMarie,0.49,3,0,0.0006411201651525546,0.00031414888092475175
Lochlann O'Mearáin,0.58,3,0,0.0006411201651525546,0.0003718496957884817
Arthur Igual,0.64,3,1,0.0006411201651525546,0.000410316905697635
Noah Antwiler,0.4633333333333334,3,0,0.0006411201651525546,0.00029705234318735035
Janit Baldwin,0.4566666666666667,3,0,0.0006411201651525546,0.00029277820875299996
Sylvia Marriott,0.6333333333333333,3,1,0.0006411201651525546,0.0004060427712632846
William Kircher,0.5133333333333333,3,0,0.0006411201651525546,0.00032910835144497804
Jack May,0.7133333333333334,3,1,0.0006411201651525546,0.000457332384475489
Nirvana,0.7999999999999999,3,1,0.0006411201651525546,0.0005128961321220437
William J. Kulzer,0.29,3,0,0.0006411201651525546,0.00018592484789424084
Frank Dux,0.5966666666666667,3,0,0.0006411201651525546,0.0003825350318743576
Ugo Sasso,0.5333333333333333,3,0,0.0006411201651525546,0.0003419307547480291
Otar Koberidze,0.6566666666666666,3,1,0.0006411201651525546,0.0004210022417835108
Ji-Hyun Park,0.7366666666666667,3,1,0.0006411201651525546,0.00047229185499571524
Frank Dorsin,0.59,3,0,0.0006411201651525546,0.0003782608974400072
Osy Ikhile,0.6333333333333333,3,1,0.0006411201651525546,0.0004060427712632846
Ji-On Yoon,0.7566666666666667,3,1,0.0006411201651525546,0.00048511425829876636
Natasha Culzac,0.69,3,1,0.0006411201651525546,0.00044237291395526267
Jack Lescoulie,0.6466666666666666,3,1,0.0006411201651525546,0.00041459104013198526
Ji-Tu Cumbuka,0.57,3,0,0.0006411201651525546,0.0003654384941369561
Frank DeKova,0.5,3,0,0.0006411201651525546,0.0003205600825762773
Frank Darien,0.6,3,0,0.0006411201651525546,0.00038467209909153274
Tye Banks,0.62,3,1,0.0006411201651525546,0.00039749450239458386
Arthur Malet,0.62,3,1,0.0006411201651525546,0.00039749450239458386
Frank Crudele,0.6466666666666666,3,1,0.0006411201651525546,0.00041459104013198526
Peter Birrell,0.5066666666666667,3,0,0.0006411201651525546,0.0003248342170106277
Laurie Hernandez,0.7600000000000001,3,1,0.0006411201651525546,0.0004872513255159416
Alison Brown,0.6733333333333333,3,1,0.0006411201651525546,0.00043168757786938677
Ugo Bologna,0.5599999999999999,3,0,0.0006411201651525546,0.00035902729248543056
Cara Gonzales,0.47,3,0,0.0006411201651525546,0.00030132647762170063
Jack Mullaney,0.6,3,0,0.0006411201651525546,0.00038467209909153274
Mark Lawson,0.6266666666666666,3,1,0.0006411201651525546,0.0004017686368289342
Arthur Hakalahti,0.5966666666666667,3,0,0.0006411201651525546,0.0003825350318743576
Hayley Sales,0.59,3,0,0.0006411201651525546,0.0003782608974400072
Aliona Baranova,0.6533333333333333,3,1,0.0006411201651525546,0.0004188651745663357
